PR;379520;BUREAU DE POSTE LA VILLE AUX DAMES GD VILLAGE BP;95 AVENUE GEORGE SAND;;;;37700;LA VILLE AUX DAMES;47.387487;0.772495;;BPR;20;;;
PR;380010;BUREAU DE POSTE LES ABRETS;8 RUE DE LA REPUBLIQUE;;;;38490;LES ABRETS;45.537471;5.584676;1;BPR;20;;;
PR;380060;BUREAU DE POSTE ALLEVARD BP;8 AVENUE ANTOINE LOUARAZ;;;;38580;ALLEVARD;45.393734;6.072237;1;BPR;20;;;
PR;051150;BUREAU DE POSTE REMOLLON BP;ROUTE DES 3 ALPES;;;;05190;REMOLLON;44.468    ;6.16636   ;1;BPR;20;;;
PR;380110;BUREAU DE POSTE GRENOBLE BAJATIERE BP;15 RUE ALBERT RECOURA;;;;38100;GRENOBLE;45.1782   ;5.74098   ;1;BPR;20;;;
PR;380120;BUREAU DE POSTE AOSTE BP;PLACE DE LA MAIRIE;;;;38490;AOSTE;45.587934;5.607968;;BPR;20;;;
PR;380130;BUREAU DE POSTE APPRIEU BP;55 ROUTE DU RIVIER;;;;38140;APPRIEU;45.397836;5.505449;;BPR;20;;;
PR;051180;BUREAU DE POSTE RIBIERS BP;16 GRAND RUE;;;;05300;RIBIERS;44.2295   ;5.85798   ;1;BPR;20;;;
PR;380210;BUREAU DE POSTE AUTRANS BP;LE VILLAGE;;;;38880;AUTRANS;45.1756   ;5.54435   ;;BPR;20;;;
PR;380220;BUREAU DE POSTE LES AVENIERES BP;110 AVENUE GENERAL JACQUES GUILLERMAZ;;;;38630;LES AVENIERES;45.6346;5.56128;1;BPR;20;;;
PR;380230;BUREAU DE POSTE GRENOBLE CHAMPIONNET BP;1 RUE DE TURENNE;;;;38000;GRENOBLE;45.1851   ;5.72191   ;;BPR;20;;;
PR;380340;BUREAU DE POSTE BEAUREPAIRE;PLACE DES TERREAUX;;;;38270;BEAUREPAIRE;45.3364   ;5.0467    ;;BPR;20;;;
PR;380350;ST QUENTIN LA VERPILLIERE PDC1;15 RUE DE SAVOIE;;;;38070;ST QUENTIN FALLAVIER;45.6401047;5.1306697;1;CDI;30;;;
PR;380360;VIENNE PPDC;29 IMPASSE DU TRI;ZA SAINT ALBAN;;;38200;VIENNE;45.502557;4.856995;1;CDI;30;;;
PR;380380;AGENCE COLIS GRENOBLE;117 RUE DES ALLIES;;;;38100;GRENOBLE;45.173133;5.718083;1;ACP;30;;;
PR;380410;BUREAU DE POSTE GRENOBLE ALSACE LORRAINE BP;12 AVENUE ALSACE LORRAINE;;;;38000;GRENOBLE;45.1893   ;5.72161   ;1;BPR;20;;;
PR;380420;VOIRON PDC1;72 BOULEVARD DENFERT ROCHEREAU;;;;38500;VOIRON;45.3599715;5.595064;1;CDI;30;;;
PR;380440;BUREAU DE POSTE BIOL BP;31 GRANDE RUE;;;;38690;BIOL;45.4903   ;5.38822   ;;BPR;20;;;
PR;051230;BUREAU DE POSTE LA ROCHE DES ARNAUDS BP;LA PLACE DU VILLAGE;;;;05400;LA ROCHE DES ARNAUDS;44.5625   ;5.95316   ;1;BPR;20;;;
PR;380500;BUREAU DE POSTE FONTAINE MAISONNAT BP;58 AVENUE ARISTIDE BRIAND;;;;38600;FONTAINE;45.1894   ;5.69359   ;1;BPR;20;;;
PR;380520;BUREAU DE POSTE LE BOURG D OISANS;AVENUE DE LA REPUBLIQUE;;;;38520;LE BOURG D OISANS;45.0571   ;6.02936   ;;BPR;20;;;
PR;380530;BUREAU DE POSTE BOURGOIN JALLIEU PRINCIPAL;6 PLACE GENERAL DE GAULLE;;;;38300;BOURGOIN JALLIEU;45.5864   ;5.27385   ;1;BPR;20;;;
PR;380540;BUREAU DE POSTE GRENOBLE STALINGRAD BP;48 RUE DE STALINGRAD;;;;38100;GRENOBLE;45.1784   ;5.72592   ;1;BPR;20;;;
PR;380580;BUREAU DE POSTE BREZINS BP;PLACE DE LA MAIRIE;;;;38590;BREZINS;45.3488   ;5.30678   ;1;BPR;20;;;
PR;380590;BUREAU DE POSTE BRIE ET ANGONNES BP;TAVERNOLLES;;;;38320;BRIE ET ANGONNES;45.1158   ;5.78317   ;;BPR;20;;;
PR;051260;BUREAU DE POSTE ROSANS BP;AU BOURG;;;;05150;ROSANS;44.3915   ;5.47057   ;;BPR;20;;;
PR;380620;BEAUREPAIRE PDC1;PLACE DES TERREAUX;;;;38270;BEAUREPAIRE;45.3383093;5.0542923;1;CDI;30;;;
PR;380650;BUREAU DE POSTE CHABONS BP;ROUTE DE LYON;;;;38690;CHABONS;45.445    ;5.42987   ;1;BPR;20;;;
PR;051320;BUREAU DE POSTE SAINT BONNET EN CHAMPSAUR;3 PLACE LESDIGUIERES;;;;05500;ST BONNET EN CHAMPSAUR;44.683    ;6.0742    ;1;BPR;20;;;
PR;380750;BUREAU DE POSTE CHAPAREILLAN BP;RUE DE L EPINETTE;;;;38530;CHAPAREILLAN;45.4648   ;5.99018   ;;BPR;20;;;
PR;380760;LE GRAND LEMPS PDC1;51 RUE PIERRE BONNARD;;;;38690;LE GRAND LEMPS;45.396206;5.4219715;1;CDI;30;;;
PR;380820;BUREAU DE POSTE CHARAVINES BP;1035 RUE PRINCIPALE;;;;38850;CHARAVINES;45.427    ;5.51738   ;1;BPR;20;;;
PR;380850;BUREAU DE POSTE CHARVIEU CHAVAGNEUX BP;98 AVENUE DU COLLEGE;;;;38230;CHARVIEU CHAVAGNEUX;45.745103;5.157614;1;BPR;20;;;
PR;380870;BUREAU DE POSTE CHASSE SUR RHONE BP;181 AVENUE FRANCOIS MITTERRAND;;;;38670;CHASSE SUR RHONE;45.5832   ;4.79783   ;;BPR;20;;;
PR;380890;PONT DE CHERUY PDC1;72 RUE AIME PINEL;;;;38230;PONT DE CHERUY;45.757124;5.179558;1;CDI;30;;;
PR;380950;BUREAU DE POSTE CHATTE BP;RUE DE LA REPUBLIQUE;;;;38160;CHATTE;45.14402;5.282444;1;BPR;20;;;
PR;380970;BUREAU DE POSTE CHAVANOZ BP;1 PLACE DE BELMONT;;;;38230;CHAVANOZ;45.765918;5.177849;;BPR;20;;;
PR;051330;BUREAU DE POSTE SAINT CHAFFREY BP;LE BOURG;;;;05330;ST CHAFFREY;44.9262   ;6.60711   ;1;BPR;20;;;
PR;381000;BUREAU DE POSTE LE CHEYLAS BP;LE BOURG;;;;38570;LE CHEYLAS;45.371    ;5.99218   ;1;BPR;20;;;
PR;381080;SAINT JEAN DE SOUDAIN PDC1;40 RUE DES MURIERS;ZA DE RHODES;;;38110;ST JEAN DE SOUDAIN;45.563706;5.435177;1;CDI;30;;;
PR;381110;BUREAU DE POSTE CLAIX BP;1 RUE BEYLE STENDHAL;;;;38640;CLAIX;45.12052;5.672113;1;BPR;20;;;
PR;381130;BUREAU DE POSTE CLELLES EN TRIEVES BP;PLACE DE L EGLISE;;;;38930;CLELLES EN TRIEVES;44.8273   ;5.62315   ;1;BPR;20;;;
PR;051360;BUREAU DE POSTE SAINT CREPIN BP;ROUTE NATIONALE DE BRIANCON;;;;05600;ST CREPIN;44.7069   ;6.60774   ;;BPR;20;;;
PR;381230;VILLARD BONNOT BRIGNOUD PDC1;5 AVENUE DE LA CHANTOURNE;;;;38190;VILLARD BONNOT;45.26105;5.9005421;1;CDI;30;;;
PR;381280;BUREAU DE POSTE CORPS BP;MONTEE DES FOSSES;;;;38970;CORPS;44.8178   ;5.94609   ;;BPR;20;;;
PR;381300;BUREAU DE POSTE LA COTE ST ANDRE;13 RUE DE LA REPUBLIQUE;;;;38260;LA COTE ST ANDRE;45.3935   ;5.25827   ;1;BPR;20;;;
PR;381310;BUREAU DE POSTE LES COTES D AREY BP;SQUARE DU SOUVENIR;;;;38138;LES COTES D AREY;45.455    ;4.86611   ;;BPR;20;;;
PR;381340;BUREAU DE POSTE COUR ET BUIS BP;LE VILLAGE;;;;38122;COUR ET BUIS;45.4409   ;5.005     ;1;BPR;20;;;
PR;381380;BUREAU DE POSTE CREMIEU;50 RUE DE LA LOI;;;;38460;CREMIEU;45.7252   ;5.24798   ;;BPR;20;;;
PR;381400;BUREAU DE POSTE CROLLES;278 AVENUE JOLIOT CURIE;;;;38920;CROLLES;45.283591;5.881714;;BPR;20;;;
PR;051390;BUREAU DE POSTE SAINT ETIENNE EN DEVOLUY BP;AU BOURG;;;;05250;ST ETIENNE EN DEVOLUY;44.6952   ;5.93943   ;;BPR;20;;;
PR;381500;BUREAU DE POSTE DOMENE;RUE EMILE BLANC;;;;38420;DOMENE;45.200006;5.835897;;BPR;20;;;
PR;381510;BUREAU DE POSTE ECHIROLLES PRINCIPAL;17 AVENUE DU 8 MAI 1945;;;;38130;ECHIROLLES;45.1502   ;5.7184    ;1;BPR;20;;;
PR;381550;BUREAU DE POSTE ENTRE DEUX GUIERS BP;PLACE DU 11 NOVEMBRE 1918;;;;38380;ENTRE DEUX GUIERS;45.433184;5.754626;;BPR;20;;;
PR;381570;BUREAU DE POSTE ESTRABLIN BP;RUE CENTRE;;;;38780;ESTRABLIN;45.51673;4.965378;1;BPR;20;;;
PR;381580;BUREAU DE POSTE EYBENS;89 AVENUE JEAN JAURES;;;;38320;EYBENS;45.1535   ;5.74957   ;1;BPR;20;;;
PR;381690;BUREAU DE POSTE FONTAINE CACHIN;83 MAIL MARCEL CACHIN;;;;38600;FONTAINE;45.193    ;5.68769   ;1;BPR;20;;;
PR;011360;THOISSEY PDC1;23 RUE DE L EGLISE;CITE ADMINISTRATIVE;;;01140;THOISSEY;46.1735381;4.8007652;1;CDI;30;;;
PR;051420;BUREAU DE POSTE SAINT FIRMIN EN VALGAUDEMARD BP;LE BOURG;;;;05800;ST FIRMIN EN VALGODEMARD;44.7808   ;6.03152   ;;BPR;20;;;
PR;381750;BUREAU DE POSTE FROGES BP;111 BOULEVARD DE LA REPUBLIQUE;;;;38190;FROGES;45.273229;5.924705;1;BPR;20;;;
PR;381790;BUREAU DE POSTE GIERES BP;31 RUE DE L ISERE;;;;38610;GIERES;45.1849   ;5.79045   ;1;BPR;20;;;
PR;381810;BUREAU DE POSTE GONCELIN BP;AVENUE DES TIRIGNONS;;;;38570;GONCELIN;45.3397   ;5.97631   ;1;BPR;20;;;
PR;381820;BUREAU DE POSTE LE GRAND LEMPS;PLACE DU CHATEAU;;;;38690;LE GRAND LEMPS;45.397874;5.419052;1;BPR;20;;;
PR;051450;BUREAU DE POSTE SAINT JEAN ST NICOLAS BP;PLACE DE L ESTRIPA;;PONT DU FOSSE;;05260;ST JEAN ST NICOLAS;44.6665;6.22646;1;BPR;20;;;
PR;381850;BUREAU DE POSTE GRENOBLE CHAVANT;7 BOULEVARD MARECHAL LYAUTEY;;;;38000;GRENOBLE;45.186    ;5.72981   ;1;BPR;20;;;
PR;381890;BUREAU DE POSTE HEYRIEUX BP;PLACE PAUL DOUMER;;;;38540;HEYRIEUX;45.6291   ;5.06387   ;;BPR;20;;;
PR;381930;BUREAU DE POSTE L ISLE D ABEAU;17 RUE CERES;;;;38080;L ISLE D ABEAU;45.6201;5.22232;1;BPR;20;;;
